name,street_address,zip_code,latitude,longitude
REMEMBERIJNG HIROSHIMA IMAGINING PEACE,567 E END AVE,15221,40.4405787901712,-79.8961343839887
RELIGIOUS SUPPORT FUND,1 PPG PL STE 1700,15222,40.4400091916322,-80.0038375500471
RELIGIOUS SOCIETY OF FRIENDS FO,4836 ELLSWORTH AVE,15213,40.4491943995748,-79.945858373188
RELIGIOUS COMMUNICATION ASSOCIATION,600 FORBES AVE,15219,40.4378182438602,-79.9936493110066
REGIONAL WORKFORCE COLLABORATIVE - SWPA,650 SMITHFIELD ST STE 2600,15222,40.4424920447126,-79.9967153345876
REGIONAL INDUSTRIAL DEVELOPMENT CORPORATION OF SW PA (R I D C),611 WILLIAM PENN PL STE 600,15219,40.4414050975522,-79.9966582145939
REGIONAL HEART NETWORK,120 FIFTH AVE STE 922,15222,40.4418985883087,-80.0034316696883
REGENT SQUARE CIVIC ASSOCIATION,7604 CHARLESTON AVE,15218,40.4301757297235,-79.8929249713502
REGENERATIVE FOUNDATION,5 W MANILLA AVE,15220,40.4180293451051,-80.0462404249173
REFRIGERATION SERVICE ENGINEERS SOCIETY (02031 PITTSBURGH CHAPTER),9 BURGER RD,15024,40.6169895774388,-79.867346465808
REFORMED PRESBYTERIAN WOMANS ASSN (REFORMED PRESBYTERIAN HOME),2344 PERRYSVILLE AVE,15214,40.4672231013916,-80.0095205948002
REFORMED PRESBYTERIAN CHURCH OF NORTH AMERICA OLD SCHOOL,7408 PENN AVE,15208,40.447919780847,-79.8979774091363
REFOCUSED INC,615 VALLEVISTA AVE,15234,40.3654581748526,-80.0374874636837
REESE ETTA TRUST TAX DIVISION,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
REEL DREAM CATCHERS INC,711 WIL TARA DR,15236,40.3228291204311,-79.9518283109349
REDEMPTION HILL CHURCH PCA MISSION,202 E BRUCETON RD,15236,40.3335875827451,-79.9568423768148
REDEEMING GRACE MINISTRIES,3802 LOGAN FERRY RD APT F,15239,40.4485225620116,-79.7055603889572
REDEEMER LUTHERAN SCHOOL,700 IDAHO AVE,15147,40.4942740602436,-79.8136277407964
REGIONAL DEVELOPMENT FUNDING CORPORATION,3856 S WATER ST,15203,40.41727683,-79.95566269
REDA A AND THECKLA V STEINHAUSER SCHOLARSHIP TRUST,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
RED LANTERN BIKE SHOP,2 PPG PL STE 400,15222,40.4404679456541,-80.003335003076
REDEEMED CHRISTIAN CHURCH OF GOD,PO BOX 7264,15213,40.444043,-79.955247
RENAISSANCE CHURCH PITTSBURGH,1713 TRINITY ST,15206,40.48732359,-79.93035928
RED MOUNTAIN ADVENTURE INC,413 E 7TH AVE,15084,40.60412038,-79.7522804
REFLECTING GOD S GRACE MINISTRIES,6 STRAWBERRY LN,15090,40.64119466,-80.0936715
RED APPLE AUDIO WORKSHOP,2006 PLEASANT ST,15102,40.34692833,-80.03019684
REFUGE INC,1203 MONONGAHELA BLVD,15131,40.34892477,-79.82508807
RELEASING THE RIVER,3535 FOSTER RD,15131,40.36152297,-79.81267389
RELIABLE PAYEE SERVICES INC,2606 FIFTH AVENUE,15132,40.35579448,-79.83395692
REFUGE TEMPLE,7326 TIOGA ST,15208,40.45301818,-79.89499142
RECUPERA (PAYNE GARY R PRES),125 DASHWOOD DR,15235,40.4652234653991,-79.8689693166709
RECOVERY UNITED PITTSBURGH,133 STEVENS RIDGE DR,15025,40.2929445687301,-79.9260410161217
RECONCILIATION AN INTERNATIONAL,1111 WOOD ST,15221,40.4449107885262,-79.8843948297248
RECLAIM CHURCH OF GOD INC,8926 HIGHLAND RD,15237,40.5695475570852,-80.049263971459
REBUILDING TOGETHER PITTSBURGH,7800 SUSQUEHANNA ST,15208,40.4493406487656,-79.889158595433
REBECCA SHIELDS JONES TR FBO THE WESTERN PA HUMANE SOC 0209668,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
REBECCA RESIDENCE FOUNDATION,3746 CEDAR RIDGE RD,15101,40.6026075990639,-79.8976414493405
REBECCA RESIDENCE,3746 CEDAR RIDGE RD,15101,40.6026075990639,-79.8976414493405
REBECCA LYNN CRAWFORD CHARITABLE TR,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
REBECCA GUMBES,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
REBECCA DAVIS TR UW FOR CHARITY,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
REBA F BARNES CHARITABLE TRUST,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
REALTORS ASSOCIATION OF METROPOLITAN PITTSBURGH FOUNDATION,1427 W LIBERTY AVE,15226,40.4106807208629,-80.0140498512449
REALTORS ASSOCIATION OF METROPOLITAN PITTSBURGH,1427 W LIBERTY AVE,15226,40.4106807208629,-80.0140498512449
REALTIME INTERVENTIONS,2105 HAZELTINE WAY,15218,40.4183312842068,-79.8874000001668
REALIZE YOUR DREAM FOUNDATION (STOECKLEIN BERNARD E JR TTEE),609 EPSILON DR,15238,40.5002482844105,-79.8772807990339
REAL ESTATE NETWORK EMPOWERING WOMEN RENEW INC,733 WASHINGTON RD STE 312,15228,40.3790950744118,-80.0450571064925
RECOVERY ENHANCEMENT SOLUTIONS,809 BINGHAM ST,15203,40.42956273,-79.99028297
READING IS FUNDAMENTAL PITTSBURG,10 CHILDRENS WAY STE 300,15212,40.452588484473,-80.0069699535099
READING FRIENDS,913 VALLEYVIEW RD,15243,40.3868229671385,-80.0688214797679
REACHING FAMILIES,610 BEATTY ROAD,15146,40.4515501834097,-79.7531393996514
REACH UP INC (R E A C H),2116 COLLINGWOOD ST,15218,40.4169267233536,-79.8886531165835
RAYMOND ROSENBERGER AWARD FOUNDATION,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
RAYMOND J FRODEY TRUST FBO SISTERS OF MERCY OF ALLEGHENY COUNTY,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
RAYMOND J FRODEY TRUST FBO MERCY HOSPITAL,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
RAYMOND G JACKSON AND EMMA A JACKSON SCHOLARSHIP FUND,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
RAYMOND F & RHODA SCHNEIDER CHARITABLE FOUNDATION,707 GRANT STREET,15219,40.4425786238521,-79.9952277984883
RAYEN SCHOOL GENERAL FUND IRRV TR,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
REBOS HOUSE,5424 2ND AVE,15207,40.40210496,-79.94146349
REAADY FOUNDATION INC,111 BRADFORD RD,15015,40.64244735,-80.07086765
REBOUND 4 RYAN INC,1019 WREN DR,15136,40.48181242,-80.09437861
RECLAMATION CHURCH MONROEVILLE INC,285 SAINT MARTINS DR,15146,40.44410051,-79.76484604
RAY T CHARLEY FOUNDATION,C/O DJSPC 420 FTDUQUESNE BLVD1450,15222,45.2868519177042,-121.63151769122
RAPHAEL AVELLAR CHARITABLE TR,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
RANKIN CHRISTIAN CENTER,230 3RD AVE,15104,40.4121826533115,-79.8800755821772
RANCH STREET COMMONS INC,101 N DITHRIDGE STREET,15213,40.4468606413611,-79.950675892204
PUMPKIN PATCH PRESCHOOL INC,1555 BRODHEAD RD,15108,40.5455504503719,-80.2369340838475
PUBLICSOURCE INC (PUBLICSOURCE),746 E WARRINGTON AVE,15210,40.4217381029117,-79.9944756519428
PUBLIC LIBRARY ASSOC OF BETHEL BOROUGH,5100 W LIBRARY AVE,15102,40.3321477165779,-80.031403482256
PTC EDUCATION FOUNDATION,1111 MCKEE RD,15071,40.4247775857955,-80.1892881238612
PTC ALLIANCE UNION RETIREE HEALTH BENEFITS TRUST,60 BOULEVARD OF THE ALLIES 5TH FL,15222,40.4395024828281,-80.0055309129882
PTA PENNSYLVANIA CONGRESS (PENNSYLVANIA SPECIAL EDUCATION PTA),PO BOX 24508,15234,,
PTA PENNSYLVANIA CONGRESS (GILL HALL ELEM PTA),829 GILL HALL RD,15025,40.3008332354498,-79.9607893900609
PTA PENNSYLVANIA CONGRESS (BETHEL MEMORIAL PTA),3301 S PARK RD,15102,40.3237521316754,-80.0540572646185
PTA PENNSYLVANIA CONGRESS (WEST JEFFERSON HILLS COUNCIL),538 OLD CLAIRTON RD,15236,40.3268622445242,-79.9575354695056
GOLD STAR WIVES OF AMERICA INC (MIDDLE ATLANTIC REGION),267 KOHEN ST,15234,40.3847155398184,-80.0030190715193
GODS GYM (CURT WAGNER PRES),81 ALLEN ST,15210,40.4209155943595,-79.9939788726257
GOD HEALS MINISTRIES INC,805 SCENERY DR,15037,40.2723236875806,-79.8449689704845
GO-MV PTO,1101 GREENOCK BUENA VISTA RD,15135,40.3118900972766,-79.8023684505251
GO GIRLS INCORPORATED (GO GIRLS),8383 VIDETTE ST,15221,40.4558651351444,-79.8764395158768
GO CREATE IT,17952 - 11650 PENN HILLS DR,15235,40.4639633884948,-79.8259934312964
GNC LIVE WELL FOUNDATION,300 SIXTH AVE,15222,40.4416507446513,-79.9994517497995
GME PLATFORM FOR SUCCESS INITIATIVE,2823 PERRYSVILLE AVE,15214,40.4741117072879,-80.0105640535505
GLUCK FAMILY CHARITABLE FOUNDATION D OF TR (GLUCK DOLORES K ST AL TTEES),5622 AYLESBORO AVE,15217,40.4392927240631,-79.9267678519122
GLORY BOUND INC,468 D ST,15209,40.4961930449814,-79.9565238268507
GLOBAL SOLUTIONS PITTSBURGH (THE GLOBAL SWITCHBOARD),305 34TH ST,15201,40.4620894731158,-79.9662712519779
GLOBAL POSSE PRODUCTIONS INC,3215 KENNETT SQ,15213,40.4348292665592,-79.9612636871967
GOING HOME GREYHOUNDS INC,PO BOX 513,15090,40.62646,-80.05589
GLOBAL SISTERHOOD INC,469 FOUR LAKES DR,15044,40.681481,-80.005088
GLOBAL REACH NETWORK INC,PO BOX 44038,15205,40.432205,-80.102101
PUPS PROVIDING HOPE INC,2484 MATTERHORN DR,15090,40.60308586,-80.07061073
RANDOM ACTS OF KINDNESS FOUNDATION,3041 WHISPERING CREEK DR,15101,40.59067564,-79.93303266
GLOCK FOUNDATION,5150 ORCHARD AVE,15102,40.33229049,-80.03636998
GODS CHURCH OF LOVE AND LIFE INCORPORATED,433 LIBRARY AVE,15106,40.40626346,-80.08619989
GOD S GURL,68 MARYLAND AVE,15122,40.36133035,-79.86057828
PUPPY PADS,2316 MCALEER RD,15143,40.57822947,-80.08687188
HEBREW FREE LOAN ASSOCIATION OF PITTSBURGH PENNSYLVANIA,4307 MURRAY AVE,15217,40.4216604292782,-79.9284240707461
GLOBAL DESTINY INC,245 KINGSTON DR,15235,40.4347052681241,-79.8109126550144
GLOBAL BUSINESS COALITION FOR EDUCATION INC,225 5TH AVE,15222,40.4411870509975,-80.0011016678502
GATEWAY CHRISTIAN COMMUNITY INC,5220 FORBES AVE,15217,40.44210170887,-79.9375139563101
GATES OF PRAISE COMMUNITY CHURCH,235 RODILIN DR,15235,40.4616345419421,-79.8219020289898
GATES FAMILY PHILANTHROPIC FOUNDATION,1735 E CARSON STREET 364,15203,40.4288683654387,-79.9815130309041
GARDEN SQUARE NORTH DEVELOPMENT COMPANY,500 SAMPSONIA WAY,15212,40.4569666890798,-80.0123694629332
GARDEN OF PEACE INC,321 PENNWOOD AVENUE STE 201B,15221,40.4386754417157,-79.8866340447512
GARDEN CLUB FEDERATION OF PENNSYLVANIA (PLEASANT HILLS GARDEN CLUB),106 PARKVIEW DR,15236,40.3276093325601,-79.9570367717228
GARDEN CLUB FEDERATION OF PENNSYLVANIA (THE GARDEN CLUB OF MUNHALL),1009 BROUGHTON RD,15236,40.3316961677668,-79.9959259618934
GARDEN CLUB FEDERATION OF PENNSYLVANIA (TOWN & COUNTRY GARDEN CLUB OF RICES),5237 GARDENVILLE RD,15236,40.3417035527353,-80.0049927741672
GARDEN CLUB FEDERATION OF PENNSYLVANIA (JOYFUL BLOOMERS GARDEN CLUB),1104 HIGHVIEW DR,15034,40.3563813547614,-79.894404942269
GARDEN CLUB FEDERATION OF PENNSYLVANIA (DISTRICT VII GCFP),2439 SAUNDERS STATION RD,15146,40.4202656163559,-79.7474312532976
GARDEN CLUB FEDERATION OF PENNSYLVANIA (GARDEN CLUB OF MONROEVILLE),2439 SAUNDERS STATION RD,15146,40.4202656163559,-79.7474312532976
GARDEN CLUB FEDERATION OF PENNSYLVANIA (LANDSCAPE DESIGN SOCIETY OF WEST PA),207 OVERDALE RD,15221,40.4294910942738,-79.8654846538297
GARDEN CLUB FEDERATION OF PENNSYLVANIA (FOREST HILLS GARDEN CLUB),200 EDGEWOOD RD,15221,40.4310269234288,-79.8665281305231
GARDEN CLUB FEDERATION OF PENNSYLVANIA (GARDENS LIMITED OF PITTSBURGH),5833 AYLESBORO AVE,15217,40.4401285247633,-79.9219680439872
GARDEN CLUB FEDERATION OF PENNSYLVANIA (ROCKLEDGE GARDEN CLUB),351 LAURIE DR,15235,40.4560335776784,-79.8020885781239
GARDEN CLUB FEDERATION OF PENNSYLVANIA (FOX CHAPEL GARDEN CLUB),309 HALLSBOROUGH DR,15238,40.5370143437978,-79.8992966758044
GLOBAL LINKS,700 TRUMBULL DR,15205,40.41492654,-80.06298498
GARDEN CLUB FEDERATION OF PENNSYLVANIA (MOON TOWNSHIP GARDEN CLUB),402 MARNEY DR,15108,40.49335187,-80.19065329
GARDEN OF PRAYER,133 E 13TH AVE,15120,40.4024894,-79.90943573
GARDEN CLUB FEDERATION OF PENNSYLVANIA (THE HOME GARDENERS GUILD),1524 KANSAS AVE,15131,40.34925408,-79.81576222
GARDEN CLUB OF MCKEESPORT (GARDEN CLUB OF MCKEESPORT),1400 PIN OAK DR,15132,40.33945112,-79.82441089
GARDEN CLUB FEDERATION OF PENNSYLVANIA (HIGHLAND PARK GARDEN CLUB),1463 N HIGHLAND AVE,15206,40.47833711,-79.91635595
GARDEN CITY UNITED METHODIST CHURCH,500 LAUREL DR,15146,40.4491347666723,-79.7820661830203
GAMMA SIGMA SIGMA NATIONAL SERVICE SORORITY (GAMMA DELTA CHAPTER),600 FORBES AVE,15219,40.4378182438602,-79.9936493110066
GAMMA SIGMA SIGMA NATIONAL SERVICE SORORITY (GAMMA RHO REACTIVATED CHAPTER),3959 5TH AVE,15213,40.4433842804482,-79.9546202321727
GAMMA SIGMA SIGMA NATIONAL SERVICE SORORITY (THETA ALPHA CHAPTER),6001 UNIVERSITY BLVD BOX 1522,15108,40.519733427742,-80.215749822678
GAMMA FC FOUNDATION INC,133 FREEPORT RD,15215,40.4904190750478,-79.9059918074121
GALLY CHARITIES INC,1 REESE AVE,15223,40.509594061088,-79.9526898667956
GAILLIOT FAMILY FOUNDATION,5734 W WOODLAND RD,15232,40.4455063495537,-79.9255479226212
GABRIELE DANNUNZIO SOCIETY,620 8TH ST,15140,40.4065,-79.774304
G WILLIAM KLEMSTINE FOUNDATION,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
G WARWICK FBO UK SALARY SUPPLEMENT,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
G T E V D LUSTIGEN ISARTALER,4098 VALLEYVUE DR,15044,40.617328751953,-79.9365161805092
G R RALSTON MONTGOMERY TRUST,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
G R I P INC (MCAULEY GERIATRIC ASSOCIATES),871 VALLEYVIEW RD,15243,40.3877025407897,-80.0657547107655
G O ERB FOR PROVIDENT HOSPITAL,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
G M GOLDSMITH FBO ELEC ENGINEERS,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
G HOWARD HARNED & MARY E HARNED CHARITABLE FOUNDATION TR,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
G F & J H FLEMING CHARITABLE TRUST,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
G ARNOLD PFAFFENBACH CHURCH FUND TRUST,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
G A GARRETT TRUST (PROVIDENT NATL BANK TTEE 68975),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
G A GARRETT SUNDAY SCHOOL BLDG ED 68976,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
G A GARRETT FOR ST PAULS CHURCH T/N 68974,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
G A GARRETT FOR SAUNDERS HOUSE,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
GALLAGHER FOUNDATION INC,1370 WASHINGTON PIKE,15017,40.37883287,-80.0953237
GARDEN CLUB FEDERATION OF PENNSYLVANIA (LEETSDALE GARDEN CLUB),187 BROAD ST,15056,40.56453278,-80.20834663
GARDEN CLUB FEDERATION OF PENNSYLVANIA (GREYBROOKE GARDEN CLUB),1849 BRANDYWINE DR,15101,40.55902648,-79.99597567
GARDEN CLUB FEDERATION OF PENNSYLVANIA (SHALER GARDEN CLUB),214 CHAPEL RIDGE DR,15116,40.54557098,-79.96570959
G FORCE PROP DADS,137 MARIETTA DR,15131,40.35650521,-79.81404007
G C MURPHY COMPANY FOUNDATION (PATRICIA A SMITH MBR),1514 GREENOCK BUENA VISTA RD,15135,40.30855089,-79.80985636
GAMMA SIGMA SIGMA NATIONAL SERVICE SORORITY (STEEL CITY ALUMNI CHAPTER),1305 PINE HOLLOW RD,15136,40.47345206,-80.08156301
GARDEN CLUB FEDERATION OF PENNSYLVANIA (EDGEWORTH GARDEN CLUB),307 MYRTLE LN,15143,40.55036686,-80.19272421
GALS SCHOLARSHIP FOUNDATION,117 SEBAGO LAKE DR,15143,40.56445447,-80.09908184
G A GARRETT FOR 43RD ST M E CH (PROVIDENT NATIONAL BANK TTEE),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
Fire Department of North Versailles at the South Wilmerding Social Club,830 SYLVAN AVE,nan,40.389236,-79.795318
FWSP GL III INC,221 PENN AVE,15221,40.4471449270003,-79.8926072215207
FUTRELL FOUNDATION (ANNA P FUTRELL TTEE),1 SWEET WATER LN,15238,40.5320060433932,-79.8821553505234
HATTIE E ANDERSON SMITH TRUST FBO CHARITIES 1033,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HARVEY M CASSIDY,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HARVEST BIBLE CHAPEL PITTSBURGH NORTH,12330 PERRY HWY STE 100,15090,40.6351854779011,-80.06028312813
HARVARD CLUB OF WESTERN PENNSYLVANIA,619 WILLIAM PENN PL,15219,40.4416745901648,-79.9966025767168
HARTWOOD ELEMENTARY PTO INC,3730 SAXONBURG BLVD,15238,40.5766899050905,-79.8862655502952
HARTKE CHARITABLE TR (16-23-023-176290-2),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HARSHMAN FAMILY FOUNDATION,C/O L BLAIR535 SMITHFIELD ST SUITE,15222,45.2874103050783,-121.628271660876
HARRY WEISS EST 021568-3 (PITTSBURGH NATIONAL BANK),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HARRY W SALON FOUNDATION,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HARRY S PAPIER FOUNDATION,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HARRY HEASLEY,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HARRY HARTER TRUST NECT,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HARRY F BROWN TR 1112163 FBO YWCA,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HARRY C ORVIS TRUST U W,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HARRY B SMITH TR UA,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HARRIS SCHOLARSHIP FUND,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HARRINGTON 2015 II CHARITABLE TR,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HARRIET TUBMAN TERRACE INC,550 NEGLEY RUN BLVD,15206,40.465372915683,-79.9190361030514
HARRIET SARGENT ASHER CHARITABLE TRUST,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HARRIET SARGENT ASHER CHARITABLE TRUST (FBO RED BIRD MISSION 8343),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HARRIET R BLISS PARAGRAPH XXXI (MARINE NATIONAL BANK),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HARRISON HILLS VOLUNTEER FIRE COMPANY NO 4,PO BOX 221,15065,40.614511,-79.719492
FUTURE FORWARD CHURCHES LLC (LEE D KRICHER SOLE MBR),826 10TH ST,15139,40.522874,-79.83144004
First United Methodist Church Covenant Center,301 N JEFFERSON ST,nan,40.816874,-79.52297
HARRIET ELIZABETH CLARK 016623,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HARPER N STEWARD 69758,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HAROLD N & ALICE E SCHERGER FOUNDATION,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HAROLD HEIST TRUST B UW,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HAROLD F THOMAS TR UE DTD 010572 FBO HOBART BRANCH-COL OF SENECA (PNC BANK N A),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HAROLD D JONES TRUST UW (PENNSYLVANIA BANK & TRUST COMPANY),100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HAROLD D AND ELEANOR G HOOPMAN CHARITABLE FOUNDATION,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HAROLD AND MARJORIE SCRAGG ENDOWMENT FUND,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
HAROLD & SHIRLEY ROBINSON FOUNDATION,420 FT DUQUESNE BLVD STE 1900,15222,40.4428990743452,-80.005526649703
HAROLD & HARRIET COHEN FAMILY FOUNDATION,6112 ALDER ST,15206,40.4568932677539,-79.9240651376056
HARMONIZING,644 PENNRIDGE RD,15211,40.42827694468,-80.0178004739162
FUNCTIONAL LITERACY MINISTRY OF HAITI,1064 PREMIER ST,15201,40.48316872,-79.94029208
HARDWOOD MANUFACTURERS ASSOCIATION,665 RODI RD STE 305,15235,40.4453469486076,-79.8271847692591
FUNDING BRIDGE,885 FIELD CLUB RD,15238,40.5257855952171,-79.8590202335367
FUND IT FORWARD INC,4726 HIGH POINT DR,15044,40.5957730314353,-79.9763398524685
FUND FOR CHARITABLE GIVING,100 S COMMONS STE 116,15212,40.4501280374225,-80.006161636105
FUEL OUTREACH INC,113 HIVUE LN,15237,40.5196526004177,-80.0996118416787
FSWP-GL II INC,211 PENN AVE,15210,40.4138703321844,-79.9826486909992
HARMAR SOCCER CLUB,PO BOX 213,15049,40.55673,-79.80505
FUND FOR FERAL CATS,PO BOX 55135,15207,40.403793,-79.928872
FUN AND FREEDOM BASKETBALL INC,PO BOX 63,15084,40.60146,-79.75977
FULL GOSPEL MISSION CHURCH OF PENN HILLS,PO BOX 4742,15206,40.472272,-79.913156
FRUIT TREE PLANTING FOUNDATION,PO BOX 81881,15217,40.430821,-79.920089
FRIENDSHIP GARDEN GAME DEVELOPERS COORPORATION,5516 BAYWOOD ST,15206,40.47104042,-79.92844745
FULL PSYCH ADVENTURE TEAM,937 PARK PLZ,15090,40.63413891,-80.05285376
HANNAHTOPIA FOUNDATION INC,2765 SAINT ANDREW SQ APT 1831,15101,40.59170875,-79.95323436
HARBISONWALKER INTERNATIONAL FOUNDATION,1305 CHERRINGTON PKWY STE 100,15108,40.48992096,-80.19974924
HARBOR LIGHT TRANSITIONAL HOUSE FOR HOMELESS VETERANS,1718 MCCLURE ST,15120,40.40197495,-79.90173517
FRONT PORCH THEATRICALS,112 SEWICKLEY RIDGE CIR,15143,40.54085128,-80.14708441
HANSEN FOUNDATION,432 GREEN ST,15143,40.54021101,-80.18117372
FUND FOR ADVANCEMENT OF MINORITIES THROUGH EDUCATION INC (FAME),6031 BROAD STREET SUITE 200,15206,40.46218699,-79.92318892
FUNERAL CONSUMERS ALLIANCE OF WESTERN PENNSYLVANIA,612 HASTINGS ST,15206,40.44802946,-79.91618424
FRIENDSHIP COMMUNITY PRESBYTERIAN CHURCH,181 ROBINSON ST,15213,40.4401128176724,-79.9657495810689
FRIENDSHIP CIRCLE OF PITTSBURGH INC,5872 NORTHUMBERLAND ST,15217,40.4415016470529,-79.9206710375902
FRIENDS OF@PITTSBURGH PROFESSIONAL SOCCER,510 W STATION SQUARE DR,15219,40.43688725974,-80.0115851302398
FRIENDS OF VIA,1160 WINDERMERE DR,15218,40.4238795584345,-79.9024828810097
FRIENDS OF THE WHITEHALL PUBLIC LIBRARY,100 BOROUGH PARK DR,15236,40.3509810829355,-79.9801613240442
FRIENDS OF THE SEWICKLEY PUBLIC LIBRARY,500 THORN ST,15143,40.5386807495992,-80.1812876642332
FRIENDS OF THE SCOTT TOWNSHIP PUBLIC LIBRARY,301 LINDSAY ROAD,15106,40.3869715184035,-80.0840179518557
FRIENDS OF THE RIVERFRONT INC,2354 PREBLE AVE,15233,40.4641520251819,-80.0356085623076
FRIENDS OF THE PITTSBURGH FISHER HOUSE INC,3945 FORBES AVE,15213,40.4428788751049,-79.9552101558829
FRIENDS OF THE NORTH HILLS LIBRARY,1822 MOUNT ROYAL BLVD,15116,40.528288923179,-79.9642563404185
FRIENDS OF THE PITTSBURGH URBAN FOREST,32 62ND STREET,15201,40.4888276,-79.94082812
FRIENDS OF THE MT LEBANON LIBRARY,16 CASTLE SHANNON BLVD,15228,40.3770122449044,-80.0453209467506
FRIENDS OF THE MOUNT VERNON CEMETERY,2300 GREENOCK BUENA VISTA RD,15135,40.2942827656525,-79.8121196950675
FRIENDS OF THE MONROEVILLE PUBLIC LIBRARY,4000 GATEWAY CAMPUS BLVD,15146,40.428994498095,-79.7549766147438
FRIENDS OF THE LIVING WORD CHURCH INC,409 BROAD ST STE 204,15143,40.5395452677628,-80.1814534827031
FRIENDS OF THE LIBRARY OF UPPER ST CLAIR,1820 MCLAUGHLIN RUN ROAD,15241,40.3333189235852,-80.0717863227705
FRIENDS OF THE LIBRARY OF THE PLEASANT HILLS LIBRARY,302 OLD CLAIRTON RD,15236,40.3337442470945,-79.9619964676329
FRIENDS OF THE CARNEGIE LIBRARY OF PITTSBURGH,1346 KIRSOPP AVE,15220,40.4135439542733,-80.0414096986927
FRIENDS OF THE BRENTWOOD LIBRARY,3501 BROWNSVILLE RD,15227,40.3749302899373,-79.9750662527512
FRIENDS OF THE AVALON PUBLIC LIBRARY,317 S HOME AVE,15202,40.497116400533,-80.062796682383
FRIENDS OF TBC,1 GATEWAY CTR 420 FT DUQ BVD 1450,15222,45.2868519177042,-121.63151769122
FRIENDS OF RURAL CEMETERIES INC (STOECKLEIN BERNARD E JR TTEES),609 EPSILON DR,15238,40.5002482844105,-79.8772807990339
FRIENDS OF MT LEBANON PERCUSSION,920 OLD HICKORY RD,15243,40.3847628042618,-80.0652707223286
FRIENDS OF MOON HISTORICAL SOCIETY INC,1000 BEAVER GRADE RD,15108,40.5045792679899,-80.2081314058538
FRIENDS OF LILY INC,5422 BAPTIST RD,15236,40.3534415380298,-80.0093754926742
FRIENDS OF KIBBUTZ LOTAN,5545 FORBES AVE,15217,40.4384191493953,-79.9285606178737
FRIENDS OF THE OAKMONT LIBRARY,PO BOX 432,15139,40.521697,-79.83621
FRIENDS OF QUAKER VALLEY SCHOOLS,PO BOX 29,15143,40.568133,-80.146809
FRIENDS OF KILBUCK LODGE,PO BOX 33,15071,40.403348,-80.184169
FRIENDS OF PINE COMMUNITY PARKS,100 PINE PARK DR,15090,40.6610549,-80.04198233
