name,street_address,zip_code,latitude,longitude
St. Peter's Episcopal Church,4048 BROWNSVILLE ROAD,15227,40.3669628,-79.9810711
St. Paul?s Episcopal Church,1066 Washington Road,15228,40.37082,-80.050087
St. Paul?s Evangelical Lutheran Church of North Park,10301 Walter Road,15101,40.603003,-80.01418
St. Nicholas (Byzantine),,nan,40.3027916,-79.5307846
St. Nicholas (Byzantine),,nan,40.0806007,-79.7630005
St. Nicholas (Byzantine),,nan,40.0249252,-79.8792419
St. Nicholas of Myra (Byzantine),,nan,40.4722824,-78.833992
St. Rose of Lima (Church of Devotion),,nan,40.8012314,-80.4391708
St. Stanislaus Kostka (Lyndora Worship Site) /of Saint Fidelis of Sigmaringen Parish,,nan,40.8499794,-79.9171677
St. Michael the Archangel (Byzantine),,nan,40.3719368,-78.788063
St. Stephen (Byzantine),,nan,39.9999771,-79.6297226
St. Michael the Archangel,,nan,40.8539848,-79.8875198
St. Michael (Byzantine),,nan,41.2394295,-80.4655533
St. Michael Archangel Mission Church /of St. Katharine Drexel Parish,,nan,39.9998817,-79.9994888
St. Michael (Byzantine),,nan,41.701725,-79.0254593
St. Stanislaus Kostka Church /of Saint Patrick-Saint Stanislaus Kostka Parish,,nan,40.4522781,-79.983757
St. Robert Bellarmine,,nan,40.3787117,-79.8127823
St. Pius X ,,nan,40.3880081,-79.9843369
St. Philip Church /of Saint Philip Parish,,nan,40.4366455,-80.0686111
St. Peter Church /of Prince of Peace Parish,,nan,40.4255981,-79.9661713
St. Paul of the Cross Monastery,,nan,40.4228935,-79.9836884
St. Paul Cathedral,,nan,40.4469986,-79.9497604
St. Patrick Church /of Saint Patrick-Saint Stanislaus Kostka Parish,,nan,40.4494476,-79.9850845
St. Norbert Church /of Holy Apostle Parish,,nan,40.3826485,-79.9946136
St. Nicholas ,,nan,40.3483009,-79.8756256
St. Michael Church /of North American Martyrs Parish,,nan,40.4067574,-79.7794266
St. Michael ,,nan,40.1769257,-79.8588333
St. Michael,,nan,40.260746,-80.1831894
Sunset Hills United Presbyterian Church,900 Country Club Dr,15228,40.376004,-80.027714
Sts John & Paul Catholic Parish,2586 WEXFORD BAYNE RD,15143,40.6081988602321,-80.1051464907803
St. Thomas Anglican Church,4106 Saint Thomas Drive,15044,40.644294,-79.939359
TEMPLE B'NAI ISRAEL,2025 CYPRESS STREET,15131,40.340356,-79.8124436
TEMPLE DAVID,4415 NORTHERN PIKE,15146,40.4346542,-79.7436893
St. Thomas Church /of St. Thomas Paris (Closed for repairs until further notice),,nan,39.9760742,-80.0404587
St. Vincent de Paul,,nan,40.9791527,-80.3771057
Sts. Peter and Paul (Byzantine),,nan,40.2084999,-78.9887009
THE CHURCH OF THE GOOD SHEPHERD,JOHNSTON AVENUE AND 2ND AVENUE,15207,40.4060309,-79.9424356
THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - PITTSBURGH 7TH WARD,250 NORTH DITHRIDGE STREET,15213,40.4505562,-79.9523993
THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - PITTSBURGH 6TH WARD,46 SCHOOL STREET GREENTREE,15220,40.4220129,-80.0504806
THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - PITTSBURGH 5TH WARD,46 SCHOOL STREET GREENTREE,15220,40.4220129,-80.0504806
THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - PITTSBURGH 4TH WARD,2210 REIS RUN ROAD FRANKLIN PARK,15237,40.5655707,-80.0779026
Trinity Evangelical Lutheran Church,3832 Gibsonia Rd,15044,40.631333,-79.965155
THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - PITTSBURGH 3RD WARD,710 NEW TEXAS ROAD,15239,40.4585764,-79.7245815
THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - PITTSBURGH 1ST WARD,250 NORTH DITHRIDGE STREET,15213,40.4505562,-79.9523993
THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - OAKLAND (YOUNG SINGLE ADULT) WARD,250 NORTH DITHRIDGE STREET,15213,40.4505562,-79.9523993
THE ALEPH INSTITUTE - NORTHEAST REGIONAL HEADQUARTERS,5804 BEACON STREET,15217,40.434542,-79.9223409
TEMPLE SINAI,5505 FORBES AVENUE,15217,40.4381533,-79.9302457
TEMPLE OHAV SHALOM,8400 THOMPSON RUN ROAD,15101,40.5626171,-79.9992081
TEMPLE EMANUEL OF SOUTH HILLS,1250 BOWER HILL ROAD,15243,40.3753308,-80.0726737
TEMPLE BAPTIST CHURCH,743 BROWNSVILLE ROAD,15210,40.4085374,-79.990849
Stewart Avenue Lutheran Church,2810 Brownsville Road,15227,40.383003,-79.977353
St. Wendelin Church /of Holy Apostle Parish,,nan,40.3931885,-79.9744263
St. Thomas More,,nan,40.3427162,-80.052948
St. Thomas Memorial Episcopal Church,378 Delaware Avenue,15139,40.517134,-79.840957
St. Thomas A' Becket,,nan,40.314785,-79.9648285
St. Therese of Lisieux,,nan,40.3956985,-79.9047012
St. Teresa of Avila ,,nan,40.5389709,-80.0396652
Trinity United Church Of Christ,3712 Saxonburg Blvd,15238,40.575769,-79.889776
Trinity Tower United Methodist Church,6729 SALTSBURG RD,15235,40.4822283070036,-79.8027980422745
Word of God Parish,2021 S BRADDOCK AVE,15218,40.421887023632,-79.8847568870796
The Upper Room Presbyterian,7604 CHARLESTON AVE,15218,40.4301757297235,-79.8929249713502
The Presbyterian Church of Plum Creek,550 Center New Texas Road,15239,40.483674,-79.738073
Temple Baptist Church,743 BROWNSVILLE RD,15210,40.4085280458454,-79.9908527913948
Trinity United Methodist Church,847 10Th Ave,15014,40.610899,-79.748306
Transfiguration Parish,15 Poma St,15076,40.620358,-79.83568
Triedstone Baptist Church,18 Harriet St,15104,40.414494,-79.883212
The Presbyterian Church of Sewickley,414 Grant St,15143,40.542942,-80.185607
TRIUMPH BAPTIST CHURCH,201 FREDERICK AVENUE,15143,40.5406772,-80.1870535
Trinity Verona Lutheran Church,701 Allegheny River Blvd,15147,40.505008,-79.842869
TRINITY BAPTIST CHURCH,3415 Ligonier St,15201,40.462683,-79.966023
Trinity Baptist Church,3415 Ligonier St,15201,40.462683,-79.966023
Trinity Lutheran Church of Avalon,638 California Ave,15202,40.4639019,-80.0213593
Trinity Evangelical Lutheran Church,3102 Sherwood Avenue,15204,40.455262,-80.057911
Trinity AME Zion Church,3105 Allendale St,15204,40.454365,-80.060288
UNION BAPTIST CHURCH,2117 COLLINGWOOD AVENUE,15218,40.4172242,-79.8885302
Trinity Lutheran Church,616 W North Ave,15212,40.454539,-80.013458
Trinity Cathedral,328 Sixth Ave,15222,40.4413143,-79.9987094
Trinity AME Church,2700 Wylie Avenue,15219,40.44916,-79.968592
Transfiguration Church,,nan,40.6236153,-79.8387222
Third Presbyterian Church,5701 Fifth Ave,15232,40.450396,-79.92939
The United Presbyterian Church Of Universal,2545 Main St,15235,40.4654734,-79.9549223
The Religious Society of Friends of Pittsburgh,4836 Ellsworth Avenue,15213,40.449202,-79.945862
The Pittsburgh Oratory & Ryan Catholic Newman Center,,nan,40.4487076,-79.9521027
The Open Door Presbyterian Church,801 North Negley Avenue,15206,40.471917,-79.926516
The Center of Life,161 Hazelwood Avenue,15207,40.411999,-79.942128
Tabernacle-Cosmopolitan Baptist,1240 Buena Vista Street,15212,40.455791,-80.013954
TRINITY AFRICAN METHODIST EPISCOPAL ZION CHURCH,3548 CENTRALIA STREET,15204,40.4575958,-80.0690546
TRINITY AFRICAN METHODIST EPISCOPAL CHURCH,2700 WYLIE AVENUE,15219,40.4491774,-79.9685919
TREE OF LIFE CONGREGATION,5898 WILKINS AVENUE,15217,40.4435395,-79.9209053
THREE RIVERS DHARMA CENTER,201 SOUTH CRAIG STREET,15213,40.446295,-79.94862
THE LAUGHING RIVERS SANGHA,310 BARNES STREET,15221,40.4362432,-79.8888231
THE ISLAMIC CENTER OF PITTSBURGH,4100 BIGELOW BOULEVARD,15213,40.448736,-79.9557575
THE FIRST BAPTIST CHURCH OF PITTSBURGH,159 NORTH BELLEFIELD AVENUE,15213,40.4477027,-79.9529549
Unity Baptist Church,420 Fifth Avenue,15104,40.414689,-79.882537
United Presbyterian Church In Ingram,30 W Prospect Ave,15205,40.445455,-80.066468
United Presbyterian Church,1146 GREENTREE RD,15220,40.4089408012626,-80.0505892359865
United Methodist Foundation Of W Pa,223 4Th Ave Suite 707,15222,40.439902,-80.002166
Zion Lutheran Church,4301 BROWNSVILLE RD,15236,40.3633172325107,-79.9841521254549
Zion Lutheran Church,11609 Frankstown Rd,15205,40.465497,-79.827885
Windover Hills United Methodist,6753 Ridge Rd,15236,40.316085,-79.993376
Whitehall United Presbyterian Church,4935 E Willock Rd,15227,40.358371,-79.966334
Whitaker United Methodist,124 Arkansas Avenue,15120,40.400757,-79.885759
Wexford Community United Presbyterian Church,10645 Perry Highway,15090,40.613298,-80.055749
Westminster Presbyterian Church,2040 WASHINGTON RD,15241,40.338626,-80.066249
West View United Methodist Church,146 CORNELL AVE,15229,40.519137,-80.043402
WEST HILLS CHRISTIAN CHURCH,965 THORN RUN ROAD,15108,40.5101721,-80.2010366
Zion Evangelical Lutheran Church,1305 State Avenue,15108,40.515314,-80.159694
West Homestead United Methodist,515 West 8th Avenue,15120,40.400238,-79.919983
Word Missionary Baptist,134 8th Street,15132,40.347569,-79.866709
ZEN CENTER OF PITTSBURGH - DEEP SPRING TEMPLE,124 WILLOW RIDGE ROAD,15143,40.6001911,-80.1747846
ZEN GROUP OF PITTSBURGH,1126 HEBERTON STREET,15206,40.4738033,-79.9144234
ZEN GROUP OF PITTSBURGH,6331 1/2 WALNUT STREET,15206,40.4560366,-79.9208547
White Lily Baptist Church,3621 Chartiers Ave,15204,40.458055,-80.070318
WESTMINSTER PRESBYTERIAN CHURCH,2040 WASHINGTON ROAD,15241,40.3399555,-80.0656702
WESLEY CENTER AFRICAN METHODIST EPISCOPAL ZION CHURCH,2701 CENTRE AVENUE,15219,40.4475662,-79.9673724
Verona United Presbyterian Church,566 South Ave,15147,40.504303,-79.836437
Verona United Methodist Charge,798 Herron Ave,15147,40.506283,-79.840634
Valley View Presbyterian Church,601 N Aiken Ave,15206,40.47095,-79.932796
Valley Presbyterian Church,237 Main St,15126,40.450725,-80.247654
VICTORY BAPTIST CHURCH,1437 JUNIATA STREET,15233,40.4563832,-80.0284756
ZAINABIA ISLAMIC CENTER / IMAMIA ORGANIZATION OF PITTSBURGH,751 UNITY CENTER ROAD,15239,40.4847125,-79.7669317
YOUNG PEOPLES SYNAGOGUE / YOUNG PEOPLES CONGREGATION,6404 FORBES AVENUE,15217,40.4377546,-79.9172115
YOUNG ISRAEL OF PITTSBURGH - CONGREGATION SHAARE ZEDECK,5831 BARTLETT STREET,15217,40.4363996,-79.9212639
West Side Dravosburg United Methodist,109 Maple Ave,15034,40.348416,-79.889299
Wesley Center AME Zion Church,2701 Centre Ave,15219,40.447531,-79.967344
Waverly United Presbyterian Church,590 S Braddock Ave,15221,40.44,-79.89821
Sewickley United Methodist Church,337 BROAD ST,15143,40.53930711,-80.1822161
Warren United Methodist Church,2604 Centre Ave,15219,40.446474,-79.967989
THE EPISCOPAL CHURCH OF THE REDEEMER,5700 FORBES AVENUE,15217,40.4374025,-79.9251165
St. Maximilian Kolbe,,nan,40.4017601,-79.9126434
Union Presbyterian Church,6165 Steubenville Pike,15136,40.44369,-80.149636
St. Stephen's Episcopal Church,220 8th Avenue,15132,40.347813,-79.864979
St. Athanasius ,,nan,40.52071,-80.0297241
Saint Catherine of Siena (Beechview),,nan,40.4067841,-80.027298
SAINT MARK AFRICAN METHODIST EPISCOPAL ZION CHURCH,807 ROSS AVENUE,15221,40.4419649,-79.8818947
Madonna of Jerusalem Church /of Saint Juan Diego Parish,,nan,40.4953995,-79.9335632
Lincoln Place Presbyterian Church,1202 Muldowney Ave,15207,40.368532,-79.915389
St Paul AME Church,1350 Locust St,15132,40.341669,-79.860378
St John The Baptist Parish,444 Saint John St,15239,40.488042,-79.776311
St John's Lutheran Church of Highland,311 CUMBERLAND RD,15237,40.5726490437295,-80.0339064786532
Second Baptist Church,324 Mansfield Blvd.,15106,40.410226,-80.084021
Ss. Peter and Paul (Byzantine),,nan,40.2936859,-78.7197037
Ss. Peter and Paul (Byzantine),,nan,40.6359177,-78.6507416
Saint Matthias /of St. Gregory Parish,,nan,40.7701149,-80.0589371
DELIVERANCE BAPTIST CHURCH,1116 ROSS AVENUE,15221,40.4400703,-79.8779088
Cross Roads Presbyterian Church,2310 Haymaker Rd,15146,40.411604,-79.752232
Corpus Christi ,,nan,40.345787,-79.8474579
Cornerstone Baptist Church,1701 Lincoln Ave,15206,40.472531,-79.890992
Concord Presbyterian Church,1907 Brownsville Rd,15210,40.396156,-79.986963
Community United Methodist,400 Center Avenue,15215,40.493008,-79.903817
Covenant-Community Presbyterian,1630 GREENTREE RD,15220,40.400618,-80.064044
Community Presbyterian Church of Avalon,7501 Church Avenue,15202,40.51007,-80.087536
Coraopolis United Methodist Church,1205 Ridge Ave,15108,40.515122,-80.16171
"Coraopolis, The Presbyterian Church",1201 5th Ave,15108,40.516437,-80.160583
Community Presbyterian Church Of Ben Avon,7501 CHURCH AVE,15202,40.5100619812297,-80.0875329576415
Community Of Reconciliation,100 N Bellefield Ave,15213,40.447152,-79.951835
Community House Presbyterian Church,120 Parkhurst St,15212,40.457185,-80.005144
Cobden Street Baptist Church,2500 Cobden Street,15203,40.4197974,-79.9708222
Commonwealth of Oakland,100 North Bellefield Avenue,15213,40.447152,-79.951835
Comm. of Grace West End AME,3548 Centralia Street,15204,40.457586,-80.069093
Cobden St Baptist Church,327 Alice St,15210,40.410368,-79.994658
Clinton United Presbyterian Church,25 Wilson Road,15026,40.488626,-80.297411
Church Of The Transfiguration,206 3rd Ave,15037,40.271823,-79.887363
Church Of The Resurrection,455 Center Rd,15146,40.453941,-79.76148
Church of the Resurrection,1100 Creedmore Ave,15226,40.390745,-80.014898
Church Of The Atonement,618 Washington Avenue,15106,40.404987,-80.083914
Church of Our Savior,2405 Clearview Drive,15116,40.536662,-79.98226
Church Of The Advent,3010 Pioneer Avenue,15226,40.394978,-80.028657
Church Of Our Saviour United Methodist Church,1502 Chicago St,15214,40.4792439,-79.9982876
Christian Chapel A.M.E. Church,7311 Ridgeview Avenue,15235,40.468043,-79.885752
Christ United Methodist Church,44 Highland Rd,15102,40.348475,-80.048477
Christ Temple AME Church,937 Rose St,15132,40.345698,-79.866073
Christ Missionary Baptist Church,344 Hale & Mulford Streets,15208,40.451884,-79.887612
Cheswick Presbyterian Church,1401 Pittsburgh St,15024,40.541596,-79.80066
Central Presbyterian Church of Tarentum,305 Allegheny St,15084,40.602459,-79.750496
Central Highlands United Methodist Church,100 Timothy Drive,15037,40.269578,-79.842091
Calvary United Methodist Church,971 Beech Ave,15233,40.452211,-80.01869
Calvary Baptist Church,2629 Wylie Ave,15219,40.448185,-79.970083
CROSSROADS UNITED METHODIST CHURCH - OAKDALE,1000 CROSSROADS DRIVE,15071,40.4404226,-80.1957484
CROSSROADS UNITED METHODIST CHURCH - EAST LIBERTY,325 NORTH HIGHLAND AVENUE,15206,40.464469,-79.9238786
COVENANT COMMUNITY PRESBYTERIAN CHURCH IN AMERICA,5157 WEXFORD RUN ROAD,15090,40.6427181,-80.098214
COVENANT COMMUNITY CHURCH - NORTH BOROUGHS,10 CALIFORNIA AVENUE THE DOORWAY,15202,40.5033426,-80.0745304
COVENANT CHURCH OF PITTSBURGH,2110 ANDREW DRIVE,15221,40.4539013,-79.8632134
CONGREGATION POALE ZEDECK,6318 PHILLIPS AVENUE,15217,40.4320407,-79.9178842
CONGREGATION DOR HADASH,6424 FORWARD AVENUE,15217,40.427353,-79.91796
COMMUNITY OF RECONCILIATION CHURCH,100 NORTH BELLEFIELD AVENUE,15213,40.4470061,-79.9517081
CITY REFORMED PRESBYTERIAN CHURCH,50 NORTH BOUQUET STREET FRICK INTERNATIONAL STUDIES ACADEMY,15213,40.4433051,-79.9582153
Christ United Methodist Church,2800 Coulterville Rd,15131,40.311841,-79.781
Christ Our Hope Anglican Church,926 Painter Avenue,15065,40.631348,-79.715008
Christ Lutheran Church,157 Peony Ave,15229,40.523927,-80.05572
Christ Lutheran Church,917 Evergreen Ave,15209,40.489626,-79.972276
Christ Episcopal Church,5910 BABCOCK BLVD,15237,40.5502956228436,-80.0249466416704
Christ Church Fox Chapel,630 SQUAW RUN ROAD EAST,15238,40.5268359,-79.8934133
Chartiers Valley United Presbyterian Church,320 Old Washington Pike,15106,40.384779,-80.090631
Center United Methodist Church,1575 Donnellsville Rd,15065,40.614511,-79.719492
Carnegie Presbyterian Church,219 Ewing Rd,15106,40.407307,-80.114968
Carnegie United Methodist Church,415 Washington Avenue,15106,40.40868,-80.083286
Carnegie Simple Home Church,36 E Main St,15106,40.407144,-80.086782
Charis 247 Community Church,1321 State Avenue,15108,40.515006,-80.159216
Christ Lutheran Church,405 Kennedy Avenue,15110,40.371109,-79.848701
COULTER ROAD BAPTIST CHURCH,225 COULTERVILLE ROAD,15131,40.3004831,-79.7996054
Christ Community Church,900 Chartiers Avenue,15136,40.466012,-80.065831
CHURCH OF THE RESURRECTION,1100 CREEDMOOR AVENUE,15226,40.3906611,-80.0149749
CHURCH OF THE RESURRECTION,455 CENTER ROAD,15146,40.4539368,-79.7613827
CHURCH OF THE HOLY CROSS,7507 KELLY STREET,15208,40.4547076,-79.8922041
CHURCH OF THE EPIPHANY OF BELLEVUE,336 SOUTH HOME AVENUE,15202,40.4982117,-80.0617004
CHURCH OF THE ASSUMPTION,45 NORTH SPRAGUE AVENUE,15202,40.4974269,-80.0573527
Risen Lord ,,nan,40.4754181,-80.0394745
Resurrection ,,nan,40.4526253,-79.7611237
Resurrection,,nan,40.3938026,-79.8813324
RODMAN STREET MISSIONARY BAPTIST CHURCH,6111 RODMAN STREET,15206,40.4648626,-79.920424
RODEF SHALOM CONGREGATION,4905 5TH AVENUE,15213,40.4479569,-79.9437276
RISEN LORD CHURCH,3250 CALIFORNIA AVENUE,15212,40.4756357,-80.0392155
RESURRECTION BAPTIST CHURCH,504 4TH STREET,15104,40.4064221,-79.8694866
Queen of the Rosary,,nan,40.3262253,-79.8903732
Redeemer North Boroughs,28 North Howard Avenue,15202,40.4954153,-80.0528806
Pittsburgh United Methodist District,223 4th Ave Suite 700,15222,40.439902,-80.002166
Pittsburgh Seventh-Day Adventist,4021 Evergreen Rd,15214,40.492645,-80.013521
Prince Of Peace Parish,81 S 13Th St,15203,40.428243,-79.984981
Pine Run United Methodist Church,901 N 6th St,15025,40.310166,-79.898818
Pilgrim Baptist Church,1440 Juniata Street,15233,40.456643,-80.029033
PROVIDENCE PRESBYTERIAN CHURCH,77 PHILLIPS LANE,15136,40.4687828,-80.1454004
PRESBYTERIAN CHURCH OF PITCAIRN,312 HIGHLAND AVENUE,15140,40.4037775,-79.7761744
PLEASANT HILLS COMMUNITY PRESBYTERIAN CHURCH,199 OLD CLAIRTON ROAD,15236,40.3374037,-79.9617785
PITTSBURGH SHAMBHALA MEDITATION GROUP,6323 CATON STREET,15217,40.4240184,-79.9230114
PITTSBURGH KILLEL BETH YITZHOK DOING BUSINESS AS KOLLEL JEWISH LEARNING CENTER,5808 BEACON STREET,15217,40.4345717,-79.9221297
Reconciliation Anglican Church,5501 3rd Street,15147,40.482797,-79.840756
Prince Of Peace Lutheran Church,400 Old Clairton Rd,15236,40.330582,-79.960234
Pleasant Hills Community Presbyterian Church,199 OLD CLAIRTON RD,15236,40.3370947453455,-79.9610931099072
Pittsburgh Mennonite Church,2018 S BRADDOCK AVE,15218,40.421822,-79.885265
Pine Creek Presbyterian Church,21 Oak Knoll Dr,15238,40.550968,-79.895269
Peters Creek Baptist Church,6300 Library Rd,15129,40.291915,-80.030506
PERRY HIGHWAY EVANGELICAL LUTHERAN CHURCH,11403 Perry Highway,15090,40.624167,-80.054478
Penn Hills Baptist Church,323 HULTON ROAD,15147,40.49002,-79.818736
Parkwood United Presbyterian Church,4289 Mt Royal Blvd,15101,40.573492,-79.963383
Park Baptist Church,749 CENTER ST,15132,40.3187137470859,-79.8260170031611
Peace Lutheran Church,PO BOX 41,15047,40.318926,-79.808154
Queen Of The Rosary,530 Michigan Ave,15045,40.326455,-79.890652
PITTSBURGH SIKH GURDWARA,4407 MCKENZIE DRIVE,15146,40.4556714,-79.7573762
PETERS CREEK BAPTIST CHURCH,6300 LIBRARY ROAD,15129,40.2914967,-80.0305482
PARKWAY JEWISH CENTER,300 PRINCETON DRIVE,15235,40.4382158,-79.805408
PARK BAPTIST CHURCH,749 CENTER STREET,15132,40.318618,-79.8260039
Our Lady of the Valley ,,nan,40.1741562,-79.8700256
Our Lady of the Miraculous Medal,,nan,40.2192307,-80.2206268
Our Lady of the Angels,,nan,40.4653282,-79.9637909
Our Lady of Victory,,nan,40.5526772,-79.8076859
Our Lady of Loreto,,nan,40.4038773,-80.0130157
Our Lady of Joy,,nan,40.4800415,-79.7196045
Our Lady of Grace ,,nan,40.3739204,-80.0848694
Our Lady of Fatima,,nan,40.5848427,-80.2586975
Our Lady Of The Angels Parish,225 37Th St,15201,40.465647,-79.963715
Our Lady Of Loreto,1905 Pioneer Ave,15226,40.404052,-80.015128
Olivet Baptist Church,2312 Centre Avenue,15219,40.445162,-79.973286
Oakmont United Methodist Church,419 Maryland Ave,15139,40.51895,-79.839487
OUR LADY OF THE ANGELS PARISH,225 37TH STREET,15201,40.4654687,-79.9635571
OUR LADY OF LORETO CHURCH,1905 PIONEER AVENUE,15226,40.4040443,-80.0150318
OUR LADY OF JOY,2000 OBLOCK ROAD,15239,40.4800085,-79.7201639
OUR LADY OF GRACE CATHOLIC CHURCH,310 KANE BOULEVARD,15243,40.3732782,-80.0849769
ORCHARD HILL CHURCH,2551 BRANDT SCHOOL ROAD,15090,40.6080654,-80.0899944
North American Martyrs  Church /of North American Martyrs Parish,,nan,40.4254417,-79.7492828
North American Martyrs,2526 Haymaker Rd,15146,40.425509,-79.749273
Our Lady Of Grace Parish,310 Kane Blvd,15243,40.373365,-80.085068
Our Lady Most Blessed Sacrament,1526 Union Ave,15065,40.62008,-79.727406
Northmont United Presbyterian Church,8169 Perry Highway,15237,40.555981,-80.039532
North Zion Lutheran Church,5100 BROWNSVILLE RD,15236,40.3452872874289,-79.9876558260428
North Hills United Presbyterian,100 Bellevue Ave,15229,40.521645,-80.031521
Our Lady Of Victory Parish,1319 Low Grade Rd,15049,40.552671,-79.807648
PITTSBURGH BUDDHIST CENTER,111 STATE ROUTE 908,15065,40.6670096,-79.707542
Oakdale United Presbyterian Church,62 Hastings Ave,15071,40.399483,-80.18406
PAYNE CHAPEL AFRICAN METHODIST EPISCOPAL CHURCH,601 PRISCILLA AVENUE,15110,40.3679923,-79.8493514
PARK PLACE AFRICAN METHODIST EPISCOPAL CHURCH,215 EAST 10TH AVENUE,15120,40.4062682,-79.9089372
Oakmont Presbyterian Church,415 Pennsylvania Ave,15139,40.521545,-79.839249
Our Lady of Lourdes,,nan,40.3731651,-80.3903046
New Testament Missionary Baptist,1036 Penn Ave,15221,40.4412913,-79.8781462
New Pilgrim Baptist Church,72 Miller St,15219,40.439487,-79.982501
New Light Temple Baptist Church,2546 Centre Avenue,15219,40.445827,-79.969014
New Hope United Methodist,114 West North Avenue,15212,40.455352,-80.008464
Noblestown United Presbyterian Church,PO Box 114,15071,40.403348,-80.184169
New Life Community Church,45 North Fremont Ave,15202,40.495263,-80.052548
New Hope Baptist Church,445 Sixth Avenue,15104,40.357926,-80.138313
New Grace Baptist Church,555 North Braddock Avenue,15208,40.452863,-79.891479
Newman Center (Campus Ministry at Slippery Rock University) /of St. Peter Parish,,nan,41.0622978,-80.0514145
Nativity,,nan,40.3287163,-79.9874878
NUR MOSQUE,2522 WEBSTER AVENUE,15219,40.4498057,-79.9717844
NORTH WAY CHRISTIAN COMMUNITY,12121 PERRY HIGHWAY,15090,40.633696,-80.0623515
NORTH HILLS COMMUNITY BAPTIST CHURCH,7801 THOMPSON RUN ROAD,15237,40.5532385,-80.0000808
NORTH AMERICAN MARTYRS CATHOLIC CHURCH,2526 HAYMAKER ROAD,15146,40.4254685,-79.7490961
NEW ZION BAPTIST CHURCH,1434 JUNIATA STREET,15233,40.4568223,-80.0286541
NEW TESTAMENT MISSIONARY BAPTIST CHURCH,1036 PENN AVENUE,15221,40.4412724,-79.8781019
NEW LIGHT CONGREGATION,1700 BEECHWOOD BOULEVARD,15217,40.4378185,-79.9165
NEW LIFE AFRICAN METHODIST EPISCOPAL CHURCH,7328 HAMILTON AVENUE,15208,40.4537449,-79.894563
NEW HOPE PRESBYTERIAN CHURCH,2225 GRANDVIEW AVENUE,15146,40.4102767,-79.7665503
NEW BETHEL MISSIONARY BAPTIST CHURCH OF PITTSBURGH,221 43RD STREET,15201,40.4704445,-79.9595851
NATIVITY OF OUR LADY CHURCH,4027 BEECHWOOD BOULEVARD,15217,40.4267585,-79.9371485
NATIVITY CHURCH - SOUTH PARK,5800 BROWNSVILLE ROAD,15236,40.3287397,-79.9876474
Mt. Lebanon United Lutheran Church,975 Washington Road,15228,40.373759,-80.048131
Mt Washington Presbyterian Church,213 Bailey Ave,15211,40.427283,-80.002676
Mt Olive Baptist Church,1201 Hiland Ave,15108,40.513694,-80.163468
Mt Carmel Baptist Church,90 Port Perry Rd,15137,40.386136,-79.83312
Mt Carmel Baptist Church,2000 Brighton Rd,15212,40.46138,-80.018681
Mt Calvary Baptist Church,1511 Swissvale Ave,15221,40.4463044,-79.8753192
Mt Ararat Baptist Church,271 Paulson Ave,15206,40.462418,-79.914173
Mount Lebanon United Methodist Church,3319 W Liberty Ave,15216,40.3881795,-80.0423633
Mother of Good Counsel Church /of St Charles Lwanga Parish,,nan,40.4545708,-79.8880157
Most Holy Name of Jesus Church /of Most Holy Name of Jesus Parish,,nan,40.4639816,-79.9841537
Most Blessed Sacrament Church /of Our Lady of the MBS Parish,,nan,40.6204605,-79.7273178
Nativity Parish,5811 Curry Road,15236,40.328382,-79.987709
Muhleman Memorial United Methodist,1501 Grandview Avenue,15104,40.403507,-79.84158
Mt. Zion Baptist Church,PO Box 428 Terrace,15129,40.285421,-79.982769
Mt Zion Baptist Church,36 Meade St,15202,40.495303,-80.057352
Mt Vernon Community Presbyterian Church,2200 Greenock Buena Vista Rd,15135,40.296877,-79.815431
Mt Rise Baptist Church,PO Box 375,15120,40.392619,-79.905171
Mt Pleasant United Presbyterian,670 Pleasant Hills Rd,15090,40.652132,-80.118243
Mt Nebo United Presbyterian Church,1828 Roosevelt Rd,15143,40.553384,-80.103255
Mt Hope Community Presbyterian,12106 Frankstown Rd,15235,40.470772,-79.820478
Nazarene Baptist Church,7053 Hamilton Avenue,15208,40.455407,-79.899798
Nativity Lutheran Church,4517 Mount Royal Boulevard,15101,40.585633,-79.951442
Mosaic Community Church,2801 N Charles St,15214,40.470562,-80.01382
Morningside Baptist Church,4846 Sullivan St,15224,40.47119,-79.943882
Monumental Baptist Church,2240 Wylie Avenue,15219,40.4463387,-79.975286
Millvale United Methodist,223 Grant Avenue,15209,40.479002,-79.971953
MIDDLETOWN ROAD BAPTIST CHURCH,2660 MIDDLETOWN ROAD,15205,40.4456991,-80.0591172
Messiah Evangelical Lutheran Church,1736 Jancey St,15206,40.485555,-79.926667
McKeesport Presbyterian Church,1510 Versailles Ave,15132,40.346416,-79.85496
Mary S Brown-Ames United Methodist,3424 Beechwood Boulevard,15217,40.42059,-79.92705
"Magdalen Chapel, at La Roche College",,nan,40.5680466,-80.0138016
MUSLIM COMMUNITY CENTER OF GREATER PITTSBURGH,233 SEAMAN LANE,15146,40.43708,-79.7891613
